,, X, Y, X, Y, X, Y
,,       in,       in,       in,       in
,E40,  0.9108,  0.7331,  0.0923,  0.0619,  0.0005,  0.0003
,E41,  2.7520,  0.8774,  0.3083,  0.1068,  0.0016,  0.0006
,E42,  2.8830, -0.8964,  0.3218, -0.0745,  0.0017,  0.0004
,E43, -2.8830,  0.8964, -0.3218,  0.0745,  0.0017,  0.0004
,E44, -2.7520, -0.8774, -0.3083, -0.1068,  0.0016,  0.0006
,E45,  0.6269,  2.9534,  0.0719,  0.3071,  0.0004,  0.0016
,E46,  1.0636, -2.9591,  0.1171, -0.2974,  0.0006,  0.0015
,E47, -1.0636,  2.9591, -0.1171,  0.2974,  0.0006,  0.0015
,E48, -0.6269, -2.9534, -0.0719, -0.3071,  0.0004,  0.0016
,E49,  3.0908,  0.2104,  0.3427,  0.0347,  0.0018,  0.0002
,E50,  2.5443, -0.2294,  0.2873, -0.0024,  0.0015,  0.0000
,E51, -2.5443,  0.2294, -0.2873,  0.0024,  0.0015,  0.0000
,E52, -3.0908, -0.2104, -0.3427, -0.0347,  0.0018,  0.0002
,E53,  1.7561,  0.7303,  0.1869,  0.0667,  0.0010,  0.0003
,E54, -0.0656, -0.7360,  0.0022, -0.0570,  0.0000,  0.0003
,E55,  0.0656,  0.7360, -0.0022,  0.0570,  0.0000,  0.0003
,E56, -1.7561, -0.7303, -0.1869, -0.0667,  0.0010,  0.0003
,E57,  2.2411,  1.8863,  0.2554,  0.2181,  0.0013,  0.0011
,E58,  2.3721,  0.1126,  0.2689,  0.0367,  0.0014,  0.0002
,E59, -2.3721, -0.1126, -0.2689, -0.0367,  0.0014,  0.0002
,E60, -2.2411, -1.8863, -0.2554, -0.2181,  0.0013,  0.0011
,E61,  0.4736,  3.2561,  0.0560,  0.3404,  0.0003,  0.0018
,E62,  0.9104, -2.6564,  0.1012, -0.2640,  0.0005,  0.0014
,E63, -0.9104,  2.6564, -0.1012,  0.2640,  0.0005,  0.0014
,E64, -0.4736, -3.2561, -0.0560, -0.3404,  0.0003,  0.0018
,E65,  2.5799,  1.2194,  0.2899,  0.1460,  0.0015,  0.0008
,E66,  2.0334,  0.7795,  0.2345,  0.1088,  0.0012,  0.0006
,E67, -2.0334, -0.7795, -0.2345, -0.1088,  0.0012,  0.0006
,E68, -2.5799, -1.2194, -0.2899, -0.1460,  0.0015,  0.0008
,E69,  1.6028,  1.0330,  0.1710,  0.1001,  0.0009,  0.0005
,E70, -0.2188, -0.4333, -0.0137, -0.0237,  0.0001,  0.0001
,E71,  0.2188,  0.4333,  0.0137,  0.0237,  0.0001,  0.0001
,E72, -1.6028, -1.0330, -0.1710, -0.1001,  0.0009,  0.0005
,W13,  1.6729,  0.3939,  0.1964,  0.0525,  0.0010,  0.0003
,W14,  0.4251,  2.3230,  0.0455,  0.2212,  0.0002,  0.0012
,W15,  1.3716,  0.0648,  0.1598,  0.0130,  0.0008,  0.0001
,W16,  1.1377,  0.5261,  0.1347,  0.0656,  0.0007,  0.0003
,W17, -0.2184,  2.7922, -0.0220,  0.2811,  0.0001,  0.0015
,W18,  0.8561,  0.6923,  0.0903,  0.0508,  0.0005,  0.0003
,W19,  1.5735,  2.0377,  0.1814,  0.2053,  0.0009,  0.0011
,W20,  0.9358, -1.4468,  0.1131, -0.1266,  0.0006,  0.0007
,W21,  1.6708,  0.5678,  0.1876,  0.0479,  0.0010,  0.0002
,W22,  0.6894,  2.4888,  0.0846,  0.2600,  0.0004,  0.0014
,W23,  1.1925, -2.0456,  0.1363, -0.2010,  0.0007,  0.0010
,W24,  0.2112, -0.1246,  0.0334,  0.0112,  0.0002,  0.0001
Level 9        ,E37,  2.5025, -0.0257,  0.3524,  0.0133,  0.0018,  0.0001
,E38,  2.0445,  0.8721,  0.2952,  0.1360,  0.0015,  0.0007
,E39, -0.1958,  2.6541, -0.0267,  0.3523,  0.0001,  0.0018
,E40,  0.8185,  0.6712,  0.0987,  0.0837,  0.0005,  0.0004
,E41,  2.4438,  0.7705,  0.3444,  0.1190,  0.0018,  0.0006
,E42,  2.5612, -0.8219,  0.3604, -0.0924,  0.0019,  0.0005
,E43, -2.5612,  0.8219, -0.3604,  0.0924,  0.0019,  0.0005
,E44, -2.4438, -0.7705, -0.3444, -0.1190,  0.0018,  0.0006
,E45,  0.5550,  2.6464,  0.0791,  0.3562,  0.0004,  0.0019
,E46,  0.9465, -2.6618,  0.1324, -0.3483,  0.0007,  0.0018
,E47, -0.9465,  2.6618, -0.1324,  0.3483,  0.0007,  0.0018
,E48, -0.5550, -2.6464, -0.0791, -0.3562,  0.0004,  0.0019
,E49,  2.7480,  0.1757,  0.3820,  0.0384,  0.0020,  0.0002
,E50,  2.2569, -0.2270,  0.3228, -0.0118,  0.0017,  0.0001
,E51, -2.2569,  0.2270, -0.3228,  0.0118,  0.0017,  0.0001
,E52, -2.7480, -0.1757, -0.3820, -0.0384,  0.0020,  0.0002
,E53,  1.5692,  0.6635,  0.2044,  0.0877,  0.0011,  0.0005
,E54, -0.0677, -0.6789,  0.0070, -0.0797,  0.0000,  0.0004
,E55,  0.0677,  0.6789, -0.0070,  0.0797,  0.0000,  0.0004
,E56, -1.5692, -0.6635, -0.2044, -0.0877,  0.0011,  0.0005
,E57,  1.9857,  1.6683,  0.2872,  0.2416,  0.0015,  0.0013
,E58,  2.1032,  0.0758,  0.3032,  0.0303,  0.0016,  0.0002
,E59, -2.1032, -0.0758, -0.3032, -0.0303,  0.0016,  0.0002
,E60, -1.9857, -1.6683, -0.2872, -0.2416,  0.0015,  0.0013
,E61,  0.4176,  2.9157,  0.0619,  0.3930,  0.0003,  0.0020
,E62,  0.8091, -2.3924,  0.1152, -0.3115,  0.0006,  0.0016
,E63, -0.8091,  2.3924, -0.1152,  0.3115,  0.0006,  0.0016
,E64, -0.4176, -2.9157, -0.0619, -0.3930,  0.0003,  0.0020
,E65,  2.2900,  1.0734,  0.3249,  0.1611,  0.0017,  0.0008
,E66,  1.7989,  0.6707,  0.2656,  0.1109,  0.0014,  0.0006
,E67, -1.7989, -0.6707, -0.2656, -0.1109,  0.0014,  0.0006
,E68, -2.2900, -1.0734, -0.3249, -0.1611,  0.0017,  0.0008
,E69,  1.4318,  0.9328,  0.1873,  0.1245,  0.0010,  0.0006
,E70, -0.2051, -0.4096, -0.0101, -0.0429,  0.0001,  0.0002
,E71,  0.2051,  0.4096,  0.0101,  0.0429,  0.0001,  0.0002
,E72, -1.4318, -0.9328, -0.1873, -0.1245,  0.0010,  0.0006
,W13,  1.4765,  0.3415,  0.2065,  0.0548,  0.0011,  0.0003
,W14,  0.3796,  2.1018,  0.0428,  0.2543,  0.0002,  0.0013
,W15,  1.2118,  0.0517,  0.1673,  0.0143,  0.0009,  0.0001
,W16,  1.0030,  0.4605,  0.1424,  0.0679,  0.0007,  0.0004
,W17, -0.1965,  2.5111, -0.0244,  0.3112,  0.0001,  0.0016
,W18,  0.7658,  0.6415,  0.0885,  0.0703,  0.0005,  0.0004
,W19,  1.3921,  1.8324,  0.1869,  0.2319,  0.0010,  0.0012
,W20,  0.8227, -1.3202,  0.1228, -0.1497,  0.0006,  0.0008
,W21,  1.4832,  0.5199,  0.1919,  0.0635,  0.0010,  0.0003
,W22,  0.6049,  2.2287,  0.0885,  0.2843,  0.0005,  0.0015
,W23,  1.0562, -1.8446,  0.1438, -0.2227,  0.0007,  0.0012
,W24,  0.1779, -0.1358,  0.0404, -0.0018,  0.0002,  0.0000
Level 8        ,E37,  2.1501, -0.0390,  0.3599,  0.0065,  0.0019,  0.0000
,E38,  1.7492,  0.7361,  0.2989,  0.1332,  0.0016,  0.0007
,E39, -0.1691,  2.3018, -0.0268,  0.3720,  0.0001,  0.0019
,E40,  0.7198,  0.5875,  0.1077,  0.0935,  0.0006,  0.0005
,E41,  2.0993,  0.6516,  0.3519,  0.1181,  0.0018,  0.0006
,E42,  2.2008, -0.7295,  0.3680, -0.1051,  0.0019,  0.0005
,E43, -2.2008,  0.7295, -0.3680,  0.1051,  0.0019,  0.0005
,E44, -2.0993, -0.6516, -0.3519, -0.1181,  0.0018,  0.0006
,E45,  0.4759,  2.2901,  0.0812,  0.3740,  0.0004,  0.0019
,E46,  0.8141, -2.3135,  0.1348, -0.3701,  0.0007,  0.0019
,E47, -0.8141,  2.3135, -0.1348,  0.3701,  0.0007,  0.0019
,E48, -0.4759, -2.2901, -0.0812, -0.3740,  0.0004,  0.0019
,E49,  2.3660,  0.1373,  0.3922,  0.0345,  0.0020,  0.0002
,E50,  1.9341, -0.2152,  0.3276, -0.0216,  0.0017,  0.0001
,E51, -1.9341,  0.2152, -0.3276,  0.0216,  0.0017,  0.0001
,E52, -2.3660, -0.1373, -0.3922, -0.0345,  0.0020,  0.0002
,E53,  1.3648,  0.5758,  0.2157,  0.0954,  0.0011,  0.0005
,E54, -0.0747, -0.5992,  0.0003, -0.0916,  0.0000,  0.0005
,E55,  0.0747,  0.5992, -0.0003,  0.0916,  0.0000,  0.0005
,E56, -1.3648, -0.5758, -0.2157, -0.0954,  0.0011,  0.0005
,E57,  1.6985,  1.4266,  0.2908,  0.2448,  0.0015,  0.0013
,E58,  1.8000,  0.0456,  0.3069,  0.0216,  0.0016,  0.0001
,E59, -1.8000, -0.0456, -0.3069, -0.0216,  0.0016,  0.0001
,E60, -1.6985, -1.4266, -0.2908, -0.2448,  0.0015,  0.0013
,E61,  0.3557,  2.5226,  0.0628,  0.4120,  0.0003,  0.0021
,E62,  0.6939, -2.0810,  0.1165, -0.3320,  0.0006,  0.0017
,E63, -0.6939,  2.0810, -0.1165,  0.3320,  0.0006,  0.0017
,E64, -0.3557, -2.5226, -0.0628, -0.4120,  0.0003,  0.0021
,E65,  1.9652,  0.9124,  0.3312,  0.1613,  0.0017,  0.0008
,E66,  1.5333,  0.5598,  0.2665,  0.1052,  0.0014,  0.0005
,E67, -1.5333, -0.5598, -0.2665, -0.1052,  0.0014,  0.0005
,E68, -1.9652, -0.9124, -0.3312, -0.1613,  0.0017,  0.0008
,E69,  1.2445,  0.8084,  0.1974,  0.1335,  0.0010,  0.0007
,E70, -0.1950, -0.3667, -0.0180, -0.0535,  0.0001,  0.0003
,E71,  0.1950,  0.3667,  0.0180,  0.0535,  0.0001,  0.0003
,E72, -1.2445, -0.8084, -0.1974, -0.1335,  0.0010,  0.0007
,W13,  1.2700,  0.2867,  0.2045,  0.0523,  0.0011,  0.0003
,W14,  0.3368,  1.8474,  0.0465,  0.2682,  0.0002,  0.0014
,W15,  1.0445,  0.0374,  0.1663,  0.0121,  0.0009,  0.0001
,W16,  0.8606,  0.3926,  0.1404,  0.0664,  0.0007,  0.0003
,W17, -0.1720,  2.2000, -0.0243,  0.3236,  0.0001,  0.0017
,W18,  0.6773,  0.5712,  0.0940,  0.0787,  0.0005,  0.0004
,W19,  1.2051,  1.6006,  0.1882,  0.2404,  0.0010,  0.0013
,W20,  0.6999, -1.1706,  0.1185, -0.1619,  0.0006,  0.0008
,W21,  1.2913,  0.4564,  0.1953,  0.0681,  0.0010,  0.0004
,W22,  0.5164,  1.9444,  0.0871,  0.2925,  0.0005,  0.0015
,W23,  0.9124, -1.6219,  0.1429, -0.2336,  0.0007,  0.0012
,W24,  0.1375, -0.1340,  0.0348, -0.0092,  0.0002,  0.0000
Level 7        ,E37,  1.7902, -0.0454,  0.3622,  0.0049,  0.0019,  0.0000
,E38,  1.4504,  0.6029,  0.2996,  0.1315,  0.0016,  0.0007
,E39, -0.1423,  1.9298, -0.0231,  0.3700,  0.0001,  0.0019
,E40,  0.6121,  0.4940,  0.1153,  0.0910,  0.0006,  0.0005
,E41,  1.7475,  0.5335,  0.3553,  0.1159,  0.0019,  0.0006
,E42,  1.8328, -0.6244,  0.3691, -0.1061,  0.0019,  0.0006
,E43, -1.8328,  0.6244, -0.3691,  0.1061,  0.0019,  0.0006
,E44, -1.7475, -0.5335, -0.3553, -0.1159,  0.0019,  0.0006
,E45,  0.3948,  1.9162,  0.0856,  0.3714,  0.0004,  0.0019
,E46,  0.6793, -1.9434,  0.1317, -0.3685,  0.0007,  0.0019
,E47, -0.6793,  1.9434, -0.1317,  0.3685,  0.0007,  0.0019
,E48, -0.3948, -1.9162, -0.0856, -0.3714,  0.0004,  0.0019
,E49,  1.9738,  0.1028,  0.3968,  0.0322,  0.0021,  0.0002
,E50,  1.6065, -0.1936,  0.3276, -0.0224,  0.0017,  0.0001
,E51, -1.6065,  0.1936, -0.3276,  0.0224,  0.0017,  0.0001
,E52, -1.9738, -0.1028, -0.3968, -0.0322,  0.0021,  0.0002
,E53,  1.1491,  0.4804,  0.2240,  0.0925,  0.0012,  0.0005
,E54, -0.0750, -0.5077, -0.0066, -0.0895,  0.0000,  0.0005
,E55,  0.0750,  0.5077,  0.0066,  0.0895,  0.0000,  0.0005
,E56, -1.1491, -0.4804, -0.2240, -0.0925,  0.0012,  0.0005
,E57,  1.4077,  1.1818,  0.2927,  0.2425,  0.0015,  0.0013
,E58,  1.4931,  0.0239,  0.3065,  0.0205,  0.0016,  0.0001
,E59, -1.4931, -0.0239, -0.3065, -0.0205,  0.0016,  0.0001
,E60, -1.4077, -1.1818, -0.2927, -0.2425,  0.0015,  0.0013
,E61,  0.2928,  2.1106,  0.0668,  0.4094,  0.0003,  0.0021
,E62,  0.5774, -1.7489,  0.1129, -0.3305,  0.0006,  0.0017
,E63, -0.5774,  1.7489, -0.1129,  0.3305,  0.0006,  0.0017
,E64, -0.2928, -2.1106, -0.0668, -0.4094,  0.0003,  0.0021
,E65,  1.6340,  0.7511,  0.3342,  0.1588,  0.0017,  0.0008
,E66,  1.2667,  0.4546,  0.2650,  0.1042,  0.0014,  0.0005
,E67, -1.2667, -0.4546, -0.2650, -0.1042,  0.0014,  0.0005
,E68, -1.6340, -0.7511, -0.3342, -0.1588,  0.0017,  0.0008
,E69,  1.0472,  0.6749,  0.2052,  0.1304,  0.0011,  0.0007
,E70, -0.1770, -0.3132, -0.0254, -0.0515,  0.0001,  0.0003
,E71,  0.1770,  0.3132,  0.0254,  0.0515,  0.0001,  0.0003
,E72, -1.0472, -0.6749, -0.2052, -0.1304,  0.0011,  0.0007
,W13,  1.0656,  0.2343,  0.2044,  0.0516,  0.0011,  0.0003
,W14,  0.2903,  1.5793,  0.0527,  0.2688,  0.0003,  0.0014
,W15,  0.8781,  0.0253,  0.1667,  0.0116,  0.0009,  0.0001
,W16,  0.7202,  0.3262,  0.1400,  0.0659,  0.0007,  0.0003
,W17, -0.1478,  1.8764, -0.0215,  0.3247,  0.0001,  0.0017
,W18,  0.5833,  0.4925,  0.1006,  0.0784,  0.0005,  0.0004
,W19,  1.0169,  1.3602,  0.1929,  0.2403,  0.0010,  0.0013
,W20,  0.5814, -1.0087,  0.1138, -0.1628,  0.0006,  0.0008
,W21,  1.0961,  0.3884,  0.2005,  0.0675,  0.0010,  0.0004
,W22,  0.4293,  1.6519,  0.0889,  0.2930,  0.0005,  0.0015
,W23,  0.7694, -1.3883,  0.1411, -0.2349,  0.0007,  0.0012
,W24,  0.1027, -0.1247,  0.0295, -0.0094,  0.0002,  0.0000
Level 6        ,E37,  1.4280, -0.0503,  0.3383, -0.0106,  0.0018,  0.0001
,E38,  1.1508,  0.4713,  0.2730,  0.1126,  0.0014,  0.0006
,E39, -0.1192,  1.5598, -0.0286,  0.3617,  0.0001,  0.0019
,E40,  0.4968,  0.4030,  0.1160,  0.0898,  0.0006,  0.0005
,E41,  1.3922,  0.4176,  0.3297,  0.0979,  0.0017,  0.0005
,E42,  1.4637, -0.5183,  0.3469, -0.1191,  0.0018,  0.0006
,E43, -1.4637,  0.5183, -0.3469,  0.1191,  0.0018,  0.0006
,E44, -1.3922, -0.4176, -0.3297, -0.0979,  0.0017,  0.0005
,E45,  0.3092,  1.5447,  0.0729,  0.3585,  0.0004,  0.0019
,E46,  0.5476, -1.5749,  0.1302, -0.3648,  0.0007,  0.0019
,E47, -0.5476,  1.5749, -0.1302,  0.3648,  0.0007,  0.0019
,E48, -0.3092, -1.5447, -0.0729, -0.3585,  0.0004,  0.0019
,E49,  1.5770,  0.0706,  0.3731,  0.0163,  0.0019,  0.0001
,E50,  1.2789, -0.1712,  0.3035, -0.0376,  0.0016,  0.0002
,E51, -1.2789,  0.1712, -0.3035,  0.0376,  0.0016,  0.0002
,E52, -1.5770, -0.0706, -0.3731, -0.0163,  0.0019,  0.0001
,E53,  0.9252,  0.3879,  0.2175,  0.0866,  0.0011,  0.0005
,E54, -0.0684, -0.4181, -0.0145, -0.0930,  0.0001,  0.0005
,E55,  0.0684,  0.4181,  0.0145,  0.0930,  0.0001,  0.0005
,E56, -0.9252, -0.3879, -0.2175, -0.0866,  0.0011,  0.0005
,E57,  1.1150,  0.9393,  0.2644,  0.2211,  0.0014,  0.0012
,E58,  1.1866,  0.0034,  0.2816,  0.0041,  0.0015,  0.0000
,E59, -1.1866, -0.0034, -0.2816, -0.0041,  0.0015,  0.0000
,E60, -1.1150, -0.9393, -0.2644, -0.2211,  0.0014,  0.0012
,E61,  0.2260,  1.7012,  0.0533,  0.3954,  0.0003,  0.0021
,E62,  0.4645, -1.4184,  0.1106, -0.3279,  0.0006,  0.0017
,E63, -0.4645,  1.4184, -0.1106,  0.3279,  0.0006,  0.0017
,E64, -0.2260, -1.7012, -0.0533, -0.3954,  0.0003,  0.0021
,E65,  1.2998,  0.5922,  0.3078,  0.1395,  0.0016,  0.0007
,E66,  1.0018,  0.3504,  0.2382,  0.0856,  0.0012,  0.0004
,E67, -1.0018, -0.3504, -0.2382, -0.0856,  0.0012,  0.0004
,E68, -1.2998, -0.5922, -0.3078, -0.1395,  0.0016,  0.0007
,E69,  0.8420,  0.5444,  0.1979,  0.1236,  0.0010,  0.0006
,E70, -0.1515, -0.2616, -0.0341, -0.0560,  0.0002,  0.0003
,E71,  0.1515,  0.2616,  0.0341,  0.0560,  0.0002,  0.0003
,E72, -0.8420, -0.5444, -0.1979, -0.1236,  0.0010,  0.0006
,W13,  0.8611,  0.1827,  0.1911,  0.0419,  0.0010,  0.0002
,W14,  0.2376,  1.3105,  0.0509,  0.2701,  0.0003,  0.0014
,W15,  0.7114,  0.0138,  0.1575,  0.0045,  0.0008,  0.0000
,W16,  0.5803,  0.2603,  0.1291,  0.0583,  0.0007,  0.0003
,W17, -0.1263,  1.5517, -0.0268,  0.3248,  0.0001,  0.0017
,W18,  0.4827,  0.4141,  0.1032,  0.0804,  0.0005,  0.0004
,W19,  0.8240,  1.1199,  0.1815,  0.2340,  0.0009,  0.0012
,W20,  0.4676, -0.8458,  0.1051, -0.1712,  0.0005,  0.0009
,W21,  0.8956,  0.3209,  0.1955,  0.0637,  0.0010,  0.0003
,W22,  0.3405,  1.3590,  0.0768,  0.2874,  0.0004,  0.0015
,W23,  0.6283, -1.1534,  0.1382, -0.2402,  0.0007,  0.0013
,W24,  0.0732, -0.1153,  0.0195, -0.0165,  0.0001,  0.0001
Level 5        ,E37,  1.0896, -0.0397,  0.3207, -0.0100,  0.0017,  0.0001
,E38,  0.8778,  0.3588,  0.2615,  0.1086,  0.0014,  0.0006
,E39, -0.0906,  1.1982, -0.0322,  0.3312,  0.0002,  0.0017
,E40,  0.3808,  0.3132,  0.0992,  0.0687,  0.0005,  0.0004
,E41,  1.0625,  0.3197,  0.3111,  0.0894,  0.0016,  0.0005
,E42,  1.1168, -0.3991,  0.3304, -0.1094,  0.0017,  0.0006
,E43, -1.1168,  0.3991, -0.3304,  0.1094,  0.0017,  0.0006
,E44, -1.0625, -0.3197, -0.3111, -0.0894,  0.0016,  0.0005
,E45,  0.2363,  1.1862,  0.0640,  0.3282,  0.0003,  0.0017
,E46,  0.4175, -1.2101,  0.1285, -0.3342,  0.0007,  0.0017
,E47, -0.4175,  1.2101, -0.1285,  0.3342,  0.0007,  0.0017
,E48, -0.2363, -1.1862, -0.0640, -0.3282,  0.0003,  0.0017
,E49,  1.2039,  0.0543,  0.3505,  0.0106,  0.0018,  0.0001
,E50,  0.9754, -0.1337,  0.2910, -0.0306,  0.0015,  0.0002
,E51, -0.9754,  0.1337, -0.2910,  0.0306,  0.0015,  0.0002
,E52, -1.2039, -0.0543, -0.3505, -0.0106,  0.0018,  0.0001
,E53,  0.7077,  0.3013,  0.1955,  0.0657,  0.0010,  0.0003
,E54, -0.0539, -0.3251, -0.0030, -0.0717,  0.0000,  0.0004
,E55,  0.0539,  0.3251,  0.0030,  0.0717,  0.0000,  0.0004
,E56, -0.7077, -0.3013, -0.1955, -0.0657,  0.0010,  0.0003
,E57,  0.8506,  0.7182,  0.2518,  0.2079,  0.0013,  0.0011
,E58,  0.9050, -0.0007,  0.2711,  0.0092,  0.0014,  0.0000
,E59, -0.9050,  0.0007, -0.2711, -0.0092,  0.0014,  0.0000
,E60, -0.8506, -0.7182, -0.2518, -0.2079,  0.0013,  0.0011
,E61,  0.1728,  1.3058,  0.0462,  0.3638,  0.0002,  0.0019
,E62,  0.3539, -1.0905,  0.1107, -0.2986,  0.0006,  0.0016
,E63, -0.3539,  1.0905, -0.1107,  0.2986,  0.0006,  0.0016
,E64, -0.1728, -1.3058, -0.0462, -0.3638,  0.0002,  0.0019
,E65,  0.9920,  0.4527,  0.2912,  0.1292,  0.0015,  0.0007
,E66,  0.7636,  0.2648,  0.2317,  0.0880,  0.0012,  0.0005
,E67, -0.7636, -0.2648, -0.2317, -0.0880,  0.0012,  0.0005
,E68, -0.9920, -0.4527, -0.2912, -0.1292,  0.0015,  0.0007
,E69,  0.6441,  0.4209,  0.1777,  0.1013,  0.0009,  0.0005
,E70, -0.1174, -0.2056, -0.0208, -0.0361,  0.0001,  0.0002
,E71,  0.1174,  0.2056,  0.0208,  0.0361,  0.0001,  0.0002
,E72, -0.6441, -0.4209, -0.1777, -0.1013,  0.0009,  0.0005
,W13,  0.6700,  0.1408,  0.1860,  0.0412,  0.0010,  0.0002
,W14,  0.1867,  1.0404,  0.0402,  0.2476,  0.0002,  0.0013
,W15,  0.5540,  0.0093,  0.1528,  0.0042,  0.0008,  0.0000
,W16,  0.4511,  0.2020,  0.1262,  0.0575,  0.0007,  0.0003
,W17, -0.0995,  1.2268, -0.0310,  0.3073,  0.0002,  0.0016
,W18,  0.3795,  0.3337,  0.0914,  0.0640,  0.0005,  0.0003
,W19,  0.6426,  0.8859,  0.1697,  0.2166,  0.0009,  0.0011
,W20,  0.3625, -0.6747,  0.1093, -0.1548,  0.0006,  0.0008
,W21,  0.7001,  0.2572,  0.1832,  0.0512,  0.0010,  0.0003
,W22,  0.2637,  1.0716,  0.0713,  0.2737,  0.0004,  0.0014
,W23,  0.4901, -0.9132,  0.1379, -0.2273,  0.0007,  0.0012
,W24,  0.0537, -0.0988,  0.0261, -0.0049,  0.0001,  0.0000
Level 4        ,E37,  0.7689, -0.0297,  0.2673, -0.0114,  0.0014,  0.0001
,E38,  0.6163,  0.2502,  0.2156,  0.0870,  0.0011,  0.0005
,E39, -0.0583,  0.8669, -0.0250,  0.2983,  0.0001,  0.0016
,E40,  0.2815,  0.2445,  0.0899,  0.0802,  0.0005,  0.0004
,E41,  0.7514,  0.2304,  0.2598,  0.0781,  0.0014,  0.0004
,E42,  0.7864, -0.2898,  0.2748, -0.1009,  0.0014,  0.0005
,E43, -0.7864,  0.2898, -0.2748,  0.1009,  0.0014,  0.0005
,E44, -0.7514, -0.2304, -0.2598, -0.0781,  0.0014,  0.0004
,E45,  0.1723,  0.8580,  0.0552,  0.2949,  0.0003,  0.0015
,E46,  0.2890, -0.8758,  0.1052, -0.3017,  0.0005,  0.0016
,E47, -0.2890,  0.8758, -0.1052,  0.3017,  0.0005,  0.0016
,E48, -0.1723, -0.8580, -0.0552, -0.2949,  0.0003,  0.0015
,E49,  0.8533,  0.0437,  0.2943,  0.0127,  0.0015,  0.0001
,E50,  0.6844, -0.1030,  0.2404, -0.0355,  0.0013,  0.0002
,E51, -0.6844,  0.1030, -0.2404,  0.0355,  0.0013,  0.0002
,E52, -0.8533, -0.0437, -0.2943, -0.0127,  0.0015,  0.0001
,E53,  0.5122,  0.2356,  0.1701,  0.0768,  0.0009,  0.0004
,E54, -0.0509, -0.2534, -0.0097, -0.0837,  0.0001,  0.0004
,E55,  0.0509,  0.2534,  0.0097,  0.0837,  0.0001,  0.0004
,E56, -0.5122, -0.2356, -0.1701, -0.0768,  0.0009,  0.0004
,E57,  0.5988,  0.5103,  0.2081,  0.1764,  0.0011,  0.0009
,E58,  0.6338, -0.0099,  0.2231, -0.0025,  0.0012,  0.0000
,E59, -0.6338,  0.0099, -0.2231,  0.0025,  0.0012,  0.0000
,E60, -0.5988, -0.5103, -0.2081, -0.1764,  0.0011,  0.0009
,E61,  0.1266,  0.9420,  0.0397,  0.3244,  0.0002,  0.0017
,E62,  0.2432, -0.7919,  0.0897, -0.2722,  0.0005,  0.0014
,E63, -0.2432,  0.7919, -0.0897,  0.2722,  0.0005,  0.0014
,E64, -0.1266, -0.9420, -0.0397, -0.3244,  0.0002,  0.0017
,E65,  0.7008,  0.3235,  0.2426,  0.1110,  0.0013,  0.0006
,E66,  0.5319,  0.1768,  0.1887,  0.0629,  0.0010,  0.0003
,E67, -0.5319, -0.1768, -0.1887, -0.0629,  0.0010,  0.0003
,E68, -0.7008, -0.3235, -0.2426, -0.1110,  0.0013,  0.0006
,E69,  0.4664,  0.3196,  0.1546,  0.1063,  0.0008,  0.0006
,E70, -0.0966, -0.1695, -0.0252, -0.0541,  0.0001,  0.0003
,E71,  0.0966,  0.1695,  0.0252,  0.0541,  0.0001,  0.0003
,E72, -0.4664, -0.3196, -0.1546, -0.1063,  0.0008,  0.0006
,W13,  0.4841,  0.0996,  0.1586,  0.0327,  0.0008,  0.0002
,W14,  0.1465,  0.7928,  0.0405,  0.2441,  0.0002,  0.0013
,W15,  0.4011,  0.0050,  0.1310,  0.0017,  0.0007,  0.0000
,W16,  0.3250,  0.1444,  0.1069,  0.0474,  0.0006,  0.0002
,W17, -0.0685,  0.9195, -0.0255,  0.2881,  0.0001,  0.0015
,W18,  0.2881,  0.2697,  0.0861,  0.0781,  0.0004,  0.0004
,W19,  0.4729,  0.6693,  0.1493,  0.2076,  0.0008,  0.0011
,W20,  0.2532, -0.5199,  0.0886, -0.1585,  0.0005,  0.0008
,W21,  0.5170,  0.2061,  0.1628,  0.0598,  0.0008,  0.0003
,W22,  0.1924,  0.7979,  0.0611,  0.2516,  0.0003,  0.0013
,W23,  0.3522, -0.6858,  0.1173, -0.2148,  0.0006,  0.0011
,W24,  0.0276, -0.0940,  0.0155, -0.0230,  0.0001,  0.0001
Level 3        ,E37,  0.5016, -0.0183,  0.2365,  0.0073,  0.0012,  0.0000
,E38,  0.4007,  0.1632,  0.1952,  0.0883,  0.0010,  0.0005
,E39, -0.0333,  0.5686, -0.0061,  0.2381,  0.0000,  0.0012
,E40,  0.1917,  0.1643,  0.0859,  0.0581,  0.0004,  0.0003
,E41,  0.4916,  0.1523,  0.2346,  0.0787,  0.0012,  0.0004
,E42,  0.5115, -0.1889,  0.2383, -0.0642,  0.0012,  0.0003
,E43, -0.5115,  0.1889, -0.2383,  0.0642,  0.0012,  0.0003
,E44, -0.4916, -0.1523, -0.2346, -0.0787,  0.0012,  0.0004
,E45,  0.1171,  0.5632,  0.0648,  0.2403,  0.0003,  0.0013
,E46,  0.1838, -0.5741,  0.0770, -0.2359,  0.0004,  0.0012
,E47, -0.1838,  0.5741, -0.0770,  0.2359,  0.0004,  0.0012
,E48, -0.1171, -0.5632, -0.0648, -0.2403,  0.0003,  0.0013
,E49,  0.5591,  0.0310,  0.2622,  0.0247,  0.0014,  0.0001
,E50,  0.4441, -0.0676,  0.2107, -0.0102,  0.0011,  0.0001
,E51, -0.4441,  0.0676, -0.2107,  0.0102,  0.0011,  0.0001
